date,ptsi_z_weekly,spx_close_weekly,spx_close_weekly,spx_ret_weekly,ptsi_z,spx_ret,spx_ret_lead1,rv
2015-01-02,,2058.2,,,,,-0.006531829218775624,
2015-01-09,0.6114089760755146,2044.8,-0.006531829218775624,-0.006531829218775624,0.6114089760755146,-0.006531829218775624,-0.012499547612994944,
2015-01-16,-0.9713183712846488,2019.4,-0.012499547612994944,-0.012499547612994944,-0.9713183712846488,-0.012499547612994944,0.015917019083391642,
2015-01-23,-1.0430398230666718,2051.8,0.015917019083391642,0.015917019083391642,-1.0430398230666718,0.015917019083391642,-0.028073406329648616,
2015-01-30,0.1445342584449768,1995.0,-0.028073406329648616,-0.028073406329648616,0.1445342584449768,-0.028073406329648616,0.029875077013969176,
2015-02-06,0.011641914078543125,2055.5,0.029875077013969176,0.029875077013969176,0.011641914078543125,0.029875077013969176,0.019988624563986916,0.1652339546042758
2015-02-13,0.25344314166292625,2097.0,0.019988624563986916,0.019988624563986916,0.25344314166292625,0.019988624563986916,0.006322365556347358,0.15242624189810425
2015-02-20,-0.8937961290257496,2110.3,0.006322365556347358,0.006322365556347358,-0.8937961290257496,0.006322365556347358,-0.002752208247642003,0.14252019445745714
2015-02-27,0.07462004205043782,2104.5,-0.002752208247642003,-0.002752208247642003,0.07462004205043782,-0.002752208247642003,-0.015901479749147976,0.10923129109412075
2015-03-06,0.3041904034473077,2071.3,-0.015901479749147976,-0.015901479749147976,0.3041904034473077,-0.015901479749147976,-0.008679473596612908,0.09318883615541036
2015-03-13,0.2875678172605376,2053.4,-0.008679473596612908,-0.008679473596612908,0.2875678172605376,-0.008679473596612908,0.026290112001397335,0.10956683780521687
2015-03-20,-1.2467668302175592,2108.1,0.026290112001397335,0.026290112001397335,-1.2467668302175592,0.026290112001397335,-0.02259576597580261,0.1271398058448094
2015-03-27,0.10362546759125033,2061.0,-0.02259576597580261,-0.02259576597580261,0.10362546759125033,-0.02259576597580261,0.0029069787913093108,0.13634473239493636
2015-04-03,0.3434926237087958,2067.0,0.0029069787913093108,0.0029069787913093108,0.3434926237087958,0.0029069787913093108,0.016838564362829524,0.14457815327918452
2015-04-10,0.2726278099094771,2102.1,0.016838564362829524,0.016838564362829524,0.2726278099094771,0.016838564362829524,-0.00999219462844948,0.12368279232449604
2015-04-17,-0.1932140541279161,2081.2,-0.00999219462844948,-0.00999219462844948,-0.1932140541279161,-0.00999219462844948,0.017385943653387716,0.106611834678191
2015-04-24,0.3423880826537659,2117.7,0.017385943653387716,0.017385943653387716,0.3423880826537659,0.017385943653387716,-0.004448658543588264,0.08941181571419038
2015-05-01,-0.32379561623895325,2108.3,-0.004448658543588264,-0.004448658543588264,-0.32379561623895325,-0.004448658543588264,0.0036928363147777725,0.09065970458195839
2015-05-08,0.3924071466657161,2116.1,0.0036928363147777725,0.0036928363147777725,0.3924071466657161,0.0036928363147777725,0.0031140914096726433,0.1092524852867722
2015-05-15,-0.23808003295021515,2122.7,0.0031140914096726433,0.0031140914096726433,-0.23808003295021515,0.0031140914096726433,0.001600452233921912,0.11352600161475024
2015-05-22,-0.3702835932348541,2126.1,0.001600452233921912,0.001600452233921912,-0.3702835932348541,0.001600452233921912,-0.008834355318892683,0.10029417884751854
2015-05-29,-0.8728550177665396,2107.4,-0.008834355318892683,-0.008834355318892683,-0.8728550177665396,-0.008834355318892683,-0.006952077902547671,0.1115670492185459
2015-06-05,0.42923778431528375,2092.8,-0.006952077902547671,-0.006952077902547671,0.42923778431528375,-0.006952077902547671,0.0006209845192268085,0.09269928165391726
2015-06-12,0.3853411730090819,2094.1,0.0006209845192268085,0.0006209845192268085,0.3853411730090819,0.0006209845192268085,0.007564080688005588,0.09346541595773124
2015-06-19,0.3552146095625046,2110.0,0.007564080688005588,0.007564080688005588,0.3552146095625046,0.007564080688005588,-0.004036572024940753,0.09706895063605979
2015-06-26,0.20827576792236102,2101.5,-0.004036572024940753,-0.004036572024940753,0.20827576792236102,-0.004036572024940753,-0.011823127935400492,0.09010380157963814
2015-07-03,0.3547203183204588,2076.8,-0.011823127935400492,-0.011823127935400492,0.3547203183204588,-0.011823127935400492,-9.630664041737394e-05,0.11686763612287843
2015-07-10,-0.6096538786559135,2076.6,-9.630664041737394e-05,-9.630664041737394e-05,-0.6096538786559135,-9.630664041737394e-05,0.02379251934763225,0.12873278832551457
2015-07-17,0.3429145696062509,2126.6,0.02379251934763225,0.02379251934763225,0.3429145696062509,0.02379251934763225,-0.022300807693110596,0.133417324987613
2015-07-24,-0.46748860171755,2079.7,-0.022300807693110596,-0.022300807693110596,-0.46748860171755,-0.022300807693110596,0.011521580781298687,0.13125334400148672
2015-07-31,0.3185113210257903,2103.8,0.011521580781298687,0.011521580781298687,0.3185113210257903,0.011521580781298687,-0.012531851956635177,0.11791652457150244
2015-08-07,0.1832175669690994,2077.6,-0.012531851956635177,-0.012531851956635177,0.1832175669690994,-0.012531851956635177,0.006668130533714502,0.10389059717857352
2015-08-14,0.3200426944751489,2091.5,0.006668130533714502,0.006668130533714502,0.3200426944751489,0.006668130533714502,-0.05939122068380439,0.09843509218077269
2015-08-21,0.24240906213428862,1970.9,-0.05939122068380439,-0.05939122068380439,0.24240906213428862,-0.05939122068380439,0.00909143087075209,0.16376668940566871
2015-08-28,0.17414540416411184,1988.9,0.00909143087075209,0.00909143087075209,0.17414540416411184,0.00909143087075209,-0.03463173127853146,0.26696246350111175
2015-09-04,0.04437649363496291,1921.2,-0.03463173127853146,-0.03463173127853146,0.04437649363496291,-0.03463173127853146,0.020504556405676853,0.2961907232860214
2015-09-11,0.25086441379151775,1961.0,0.020504556405676853,0.020504556405676853,0.25086441379151775,0.020504556405676853,-0.0015310031058905773,0.31125570760417526
2015-09-18,-0.6177849142477736,1958.0,-0.0015310031058905773,-0.0015310031058905773,-0.6177849142477736,-0.0015310031058905773,-0.01373019281190202,0.31959157323286047
2015-09-25,-0.2399893429090975,1931.3,-0.01373019281190202,-0.01373019281190202,-0.2399893429090975,-0.01373019281190202,0.010353712395296045,0.2158700649793355
2015-10-02,-1.1053160124943306,1951.4,0.010353712395296045,0.010353712395296045,-1.1053160124943306,0.010353712395296045,0.03202250268387073,0.19620493314440318
2015-10-09,0.1798034530703573,2014.9,0.03202250268387073,0.03202250268387073,0.1798034530703573,0.03202250268387073,0.00899215545245649,0.17429994095147083
2015-10-16,-1.838516649297761,2033.1,0.00899215545245649,0.00899215545245649,-1.838516649297761,0.00899215545245649,0.020495812752002362,0.17628350783116045
2015-10-23,-0.20095327841930083,2075.2,0.020495812752002362,0.020495812752002362,-0.20095327841930083,0.020495812752002362,0.0020218559816906393,0.16717443726718847
2015-10-30,-0.6909316829527951,2079.4,0.0020218559816906393,0.0020218559816906393,-0.6909316829527951,0.0020218559816906393,0.009476929205899912,0.12837959373581737
2015-11-06,0.4271938780761021,2099.2,0.009476929205899912,0.009476929205899912,0.4271938780761021,0.009476929205899912,-0.036974761582024396,0.1117092111243096
2015-11-13,-0.8683964553716719,2023.0,-0.036974761582024396,-0.036974761582024396,-0.8683964553716719,-0.036974761582024396,0.032199659394398165,0.1239134488855934
2015-11-20,0.25164125055534037,2089.2,0.032199659394398165,0.032199659394398165,0.25164125055534037,0.032199659394398165,0.00043069414203917997,0.13135972708355656
2015-11-27,-0.14492943856366813,2090.1,0.00043069414203917997,0.00043069414203917997,-0.14492943856366813,0.00043069414203917997,0.0007652207556912204,0.11872092681508123
2015-12-04,-0.01349861219823858,2091.7,0.0007652207556912204,0.0007652207556912204,-0.01349861219823858,0.0007652207556912204,-0.038649092842710654,0.15119475531949406
2015-12-11,0.5480354715075204,2012.4,-0.038649092842710654,-0.038649092842710654,0.5480354715075204,-0.038649092842710654,-0.003434633407055949,0.16650352254836318
2015-12-18,0.4499336676398869,2005.5,-0.003434633407055949,-0.003434633407055949,0.4499336676398869,-0.003434633407055949,0.0272978956803514,0.16896902316140952
2015-12-25,-0.07913815823580797,2061.0,0.0272978956803514,0.0272978956803514,-0.07913815823580797,0.0272978956803514,-0.008331554442726851,0.18099619918231785
2016-01-01,0.4817665533132449,2043.9,-0.008331554442726851,-0.008331554442726851,0.4817665533132449,-0.008331554442726851,-0.06149343691749437,0.18429110759307668
2016-01-08,0.5148148338396906,1922.0,-0.06149343691749437,-0.06149343691749437,0.5148148338396906,-0.061386680824088,-0.021934971968809003,0.18667602773295863
2016-01-15,0.16237166957967814,1880.3,-0.021934971968809003,-0.021934971968809003,0.16237166957967814,-0.021934971968809003,0.01404754827915245,0.21130459902055632
2016-01-22,-0.13452083687651958,1906.9,0.01404754827915245,0.01404754827915245,-0.13452083687651958,0.01404754827915245,0.01731217368660205,0.20873524545913527
2016-01-29,0.40880888677234734,1940.2,0.01731217368660205,0.01731217368660205,0.40880888677234734,0.01731217368660205,-0.031519283703188274,0.23099766600312235
2016-02-05,-0.12835865014095024,1880.0,-0.031519283703188274,-0.031519283703188274,-0.12835865014095024,-0.031519283703188274,-0.008117968102447559,0.23772330509813971
2016-02-12,-0.03905537171886421,1864.8,-0.008117968102447559,-0.008117968102447559,-0.03905537171886421,-0.008117968102447559,0.028024886998033512,0.2235484664828141
2016-02-19,0.47266790596853747,1917.8,0.028024886998033512,0.028024886998033512,0.47266790596853747,0.028024886998033512,0.015624509482899632,0.21291046002532965
2016-02-26,-0.4358280088784937,1948.0,0.015624509482899632,0.015624509482899632,-0.4358280088784937,0.015624509482899632,0.026343975339601852,0.1978968705658989
2016-03-04,-0.7489794739213669,2000.0,0.026343975339601852,0.026343975339601852,-0.7489794739213669,0.026343975339601852,0.011038847115216448,0.1851129031468034
2016-03-11,-0.23571717835691283,2022.2,0.011038847115216448,0.011038847115216448,-0.23571717835691283,0.011038847115216448,0.013458624485170982,0.1705519996846694
2016-03-18,0.4777167861966424,2049.6,0.013458624485170982,0.013458624485170982,0.4777167861966424,0.013458624485170982,-0.006706670591838346,0.13664478251874046
2016-03-25,0.5191577075542184,2035.9,-0.006706670591838346,-0.006706670591838346,0.5191577075542184,-0.006706670591838346,0.017962368697268954,0.12383259842307423
2016-04-01,-0.062217600090257216,2072.8,0.017962368697268954,0.017962368697268954,-0.062217600090257216,0.017962368697268954,-0.012231974664472154,0.08963846456219388
2016-04-08,0.43574930485375496,2047.6,-0.012231974664472154,-0.012231974664472154,0.43574930485375496,-0.012231974664472154,0.016035999957107784,0.1055320422425898
2016-04-15,-0.023866295457376695,2080.7,0.016035999957107784,0.016035999957107784,-0.023866295457376695,0.016035999957107784,0.005224947773439561,0.09985963141642214
2016-04-22,0.4262779239642788,2091.6,0.005224947773439561,0.005224947773439561,0.4262779239642788,0.005224947773439561,-0.01265382902037118,0.0981203379709523
2016-04-29,0.3983598348433054,2065.3,-0.01265382902037118,-0.01265382902037118,0.3983598348433054,-0.01265382902037118,-0.003978270335175931,0.10155952372575791
2016-05-06,-0.12170986434433688,2057.1,-0.003978270335175931,-0.003978270335175931,-0.12170986434433688,-0.003978270335175931,-0.00511734430577339,0.08612849394477504
2016-05-13,0.15715760356771608,2046.6,-0.00511734430577339,-0.00511734430577339,0.15715760356771608,-0.00511734430577339,0.0027812357824071325,0.09314056666660576
2016-05-20,-0.17708785679165237,2052.3,0.0027812357824071325,0.0027812357824071325,-0.17708785679165237,0.0027812357824071325,0.022547565984898554,0.10292897947538027
2016-05-27,-0.21511529972215654,2099.1,0.022547565984898554,0.022547565984898554,-0.21511529972215654,0.022547565984898554,0.0,0.11293225522453389
2016-06-03,-0.8933386568230767,2099.1,0.0,0.0,-0.8933386568230767,0.0,-0.001430206193446062,0.101304617703504
2016-06-10,-0.29675845007053236,2096.1,-0.001430206193446062,-0.001430206193446062,-0.29675845007053236,-0.001430206193446062,-0.01195032578918689,0.09369150096218659
2016-06-17,-1.2404839574871862,2071.2,-0.01195032578918689,-0.01195032578918689,-1.2404839574871862,-0.01195032578918689,-0.0164536642813618,0.08225900235578364
2016-06-24,-0.1515032828229488,2037.4,-0.0164536642813618,-0.0164536642813618,-0.1515032828229488,-0.0164536642813618,0.0316428592986924,0.14984427289060667
2016-07-01,0.34915514502517875,2102.9,0.0316428592986924,0.0316428592986924,0.34915514502517875,0.0316428592986924,0.012757685789896488,0.19117679501708
2016-07-08,0.5197292100043157,2129.9,0.012757685789896488,0.012757685789896488,0.5197292100043157,0.012757685789896488,0.014819918919452372,0.19950229740389977
2016-07-15,0.011932843096372547,2161.7,0.014819918919452372,0.014819918919452372,0.011932843096372547,0.014819918919452372,0.0061337153587774735,0.1944741779825392
2016-07-22,0.5419783110016342,2175.0,0.0061337153587774735,0.0061337153587774735,0.5419783110016342,0.0061337153587774735,-0.0006438854106465351,0.1943825091115863
2016-07-29,0.5059674118208137,2173.6,-0.0006438854106465351,-0.0006438854106465351,0.5059674118208137,-0.0006438854106465351,0.0042694888681789785,0.0826205327369128
2016-08-05,0.5015984310965954,2182.9,0.0042694888681789785,0.0042694888681789785,0.5015984310965954,0.0042694888681789785,0.000549576382048561,0.0747985380311108
2016-08-12,0.03819918297730677,2184.1,0.000549576382048561,0.000549576382048561,0.03819918297730677,0.000549576382048561,-9.157509163903867e-05,0.053824268111399114
2016-08-19,0.04774977939345924,2183.9,-9.157509163903867e-05,-9.157509163903867e-05,0.04774977939345924,-9.157509163903867e-05,-0.00684603744385212,0.054879334887865276
2016-08-26,-0.12115268474061654,2169.0,-0.00684603744385212,-0.00684603744385212,-0.12115268474061654,-0.00684603744385212,0.005058644956260298,0.05561100888003574
2016-09-02,0.3953830006941751,2180.0,0.005058644956260298,0.005058644956260298,0.3953830006941751,0.005058644956260298,-0.024236294700868997,0.05529516369574157
2016-09-09,0.4163396347706228,2127.8,-0.024236294700868997,-0.024236294700868997,0.4163396347706228,-0.024236294700868997,0.00534334526541292,0.09845087053020646
2016-09-16,-0.3336458430066536,2139.2,0.00534334526541292,0.00534334526541292,-0.3336458430066536,0.00534334526541292,0.01184985635813112,0.1260147406086688
2016-09-23,0.2582742391908512,2164.7,0.01184985635813112,0.01184985635813112,0.2582742391908512,0.01184985635813112,0.0016616666643623286,0.13432013653932268
2016-09-30,-0.4572731260464951,2168.3,0.0016616666643623286,0.0016616666643623286,-0.4572731260464951,0.0016616666643623286,-0.006756157119625091,0.14579113165461965
2016-10-07,0.3512222496326944,2153.7,-0.006756157119625091,-0.006756157119625091,0.3512222496326944,-0.006756157119625091,-0.00965785377919642,0.14689484450146026
2016-10-14,0.3134291597426654,2133.0,-0.00965785377919642,-0.00965785377919642,0.3134291597426654,-0.00965785377919642,0.003836980047875541,0.09754262680431104
2016-10-21,-1.0160500478133287,2141.2,0.003836980047875541,0.003836980047875541,-1.0160500478133287,0.003836980047875541,-0.006936010560245164,0.08866487963968134
2016-10-28,0.31506250623083965,2126.4,-0.006936010560245164,-0.006936010560245164,0.31506250623083965,-0.006936010560245164,-0.01956563506503013,0.07307345695128034
2016-11-04,-0.7020154719340975,2085.2,-0.01956563506503013,-0.01956563506503013,-0.7020154719340975,-0.01956563506503013,0.03727841287462947,0.06775948496257117
2016-11-11,-0.29016470095557667,2164.4,0.03727841287462947,0.03727841287462947,-0.29016470095557667,0.03727841287462947,0.00805287006002461,0.1027137023839329
2016-11-18,0.40332173040978914,2181.9,0.00805287006002461,0.00805287006002461,0.40332173040978914,0.00805287006002461,0.014288557619394675,0.10426682260949695
2016-11-25,0.4114164336415881,2213.3,0.014288557619394675,0.014288557619394675,0.4114164336415881,0.014288557619394675,-0.009715866858693342,0.1041542668951393
2016-12-02,0.3109243215167119,2191.9,-0.009715866858693342,-0.009715866858693342,0.3109243215167119,-0.009715866858693342,0.030374802262028235,0.09818315650930844
2016-12-09,0.4074813299180657,2259.5,0.030374802262028235,0.030374802262028235,0.4074813299180657,0.030374802262028235,-0.0006197981427384369,0.06938678946103159
2016-12-16,0.3919062080706249,2258.1,-0.0006197981427384369,-0.0006197981427384369,0.3919062080706249,-0.0006197981427384369,0.0025210654897239743,0.07709415499682906
2016-12-23,-0.06640217487367853,2263.8,0.0025210654897239743,0.0025210654897239743,-0.06640217487367853,0.0025210654897239743,-0.011104809181115312,0.07465893211433534
2016-12-30,0.366893135955552,2238.8,-0.011104809181115312,-0.011104809181115312,0.366893135955552,-0.011104809181115312,0.016918779046535087,0.07986032912673453
2017-01-06,0.5516708538617798,2277.0,0.016918779046535087,0.016918779046535087,0.5516708538617798,0.016918779046535087,-0.001054574313395493,0.08259841549491499
2017-01-13,0.3938197681953179,2274.6,-0.001054574313395493,-0.001054574313395493,0.3938197681953179,-0.001054574313395493,-0.0014518579729734262,0.06697467231133608
2017-01-20,-0.41093633683586256,2271.3,-0.0014518579729734262,-0.0014518579729734262,-0.41093633683586256,-0.0014518579729734262,0.010249761218559252,0.061861616482729115
2017-01-27,0.40048748369226805,2294.7,0.010249761218559252,0.010249761218559252,0.40048748369226805,0.010249761218559252,0.0011759327153739291,0.06957938289748869
2017-02-03,-0.21537840554510876,2297.4,0.0011759327153739291,0.0011759327153739291,-0.21537840554510876,0.0011759327153739291,0.008106687942362415,0.05906848138029701
2017-02-10,-0.5926985704738842,2316.1,0.008106687942362415,0.008106687942362415,-0.5926985704738842,0.008106687942362415,0.01504109945104122,0.0599319363731096
2017-02-17,0.44966011319070043,2351.2,0.01504109945104122,0.01504109945104122,0.44966011319070043,0.01504109945104122,0.006824229090391509,0.0583467623400939
2017-02-24,0.4102725610301676,2367.3,0.006824229090391509,0.006824229090391509,0.4102725610301676,0.006824229090391509,0.00665209593421924,0.05163655143668671
2017-03-03,-0.27927753725481275,2383.1,0.00665209593421924,0.00665209593421924,-0.27927753725481275,0.00665209593421924,-0.004415760902315485,0.06632694995365579
2017-03-10,0.274073669285168,2372.6,-0.004415760902315485,-0.004415760902315485,0.274073669285168,-0.004415760902315485,0.0023574987764755193,0.0680773802628553
2017-03-17,-0.10105959054893568,2378.2,0.0023574987764755193,0.0023574987764755193,-0.10105959054893568,0.0023574987764755193,-0.014485027306575088,0.06981683853880094
2017-03-24,0.4106459647738629,2344.0,-0.014485027306575088,-0.014485027306575088,0.4106459647738629,-0.014485027306575088,0.007946161172526462,0.08055503109320099
2017-03-31,0.4064928167566627,2362.7,0.007946161172526462,0.007946161172526462,0.4064928167566627,0.007946161172526462,-0.0030520137293339428,0.06672666015376798
2017-04-07,0.2922485446665273,2355.5,-0.0030520137293339428,-0.0030520137293339428,0.2922485446665273,-0.0030520137293339428,-0.011356966060351413,0.06618203677225802
2017-04-14,0.35492332261400406,2328.9,-0.011356966060351413,-0.011356966060351413,0.35492332261400406,-0.011356966060351413,0.008465930502233656,0.06069397312722529
2017-04-21,0.31079658962313783,2348.7,0.008465930502233656,0.008465930502233656,0.31079658962313783,0.008465930502233656,0.01500165470192306,0.06166724024106582
2017-04-28,0.2881675093592412,2384.2,0.01500165470192306,0.01500165470192306,0.2881675093592412,0.01500165470192306,0.006313389842474544,0.07086091055768225
2017-05-05,0.20077264852508625,2399.3,0.006313389842474544,0.006313389842474544,0.20077264852508625,0.006313389842474544,-0.003507164047487769,0.06932431870786358
2017-05-12,0.266836706179424,2390.9,-0.003507164047487769,-0.003507164047487769,0.266836706179424,-0.003507164047487769,-0.0038553456797105535,0.06821582373078844
2017-05-19,0.2615331105873141,2381.7,-0.0038553456797105535,-0.0038553456797105535,0.2615331105873141,-0.0038553456797105535,0.01421597677200071,0.08787593606215176
2017-05-26,0.25189083042966504,2415.8,0.01421597677200071,0.01421597677200071,0.25189083042966504,0.01421597677200071,0.009598623614252353,0.07981714796067092
2017-06-02,0.21291291575996996,2439.1,0.009598623614252353,0.009598623614252353,0.21291291575996996,0.009598623614252353,-0.0029973949231126037,0.08347352881353644
2017-06-09,-0.9493212046917326,2431.8,-0.0029973949231126037,-0.0029973949231126037,-0.9493212046917326,-0.0029973949231126037,0.0005755395842322177,0.08391617326006512
2017-06-16,0.17340584339711243,2433.2,0.0005755395842322177,0.0005755395842322177,0.17340584339711243,0.0005755395842322177,0.0020938117061357845,0.047771209578381595
2017-06-23,-0.505263706642361,2438.3,0.0020938117061357845,0.0020938117061357845,-0.505263706642361,0.0020938117061357845,-0.006129562355263841,0.054986652582603344
2017-06-30,0.2135280570422088,2423.4,-0.006129562355263841,-0.006129562355263841,0.2135280570422088,-0.006129562355263841,0.0007424824001532567,0.07010476540392598
2017-07-07,-1.0727983529415637,2425.2,0.0007424824001532567,0.0007424824001532567,-1.0727983529415637,0.0007424824001532567,0.013962761390461804,0.07940129171849011
2017-07-14,0.24655004861972615,2459.3,0.013962761390461804,0.013962761390461804,0.24655004861972615,0.013962761390461804,0.005353027908829712,0.08357107783962409
2017-07-21,0.006787816048342577,2472.5,0.005353027908829712,0.005353027908829712,0.006787816048342577,0.005353027908829712,-0.0001617926630557692,0.07583603946163338
2017-07-28,-0.6104051229493426,2472.1,-0.0001617926630557692,-0.0001617926630557692,-0.6104051229493426,-0.0001617926630557692,0.0018994125615965373,0.06413588430558319
2017-08-04,0.25269667511627725,2476.8,0.0018994125615965373,0.0018994125615965373,0.25269667511627725,0.0018994125615965373,-0.01443672010345454,0.047771209578381595
2017-08-11,0.25422097994122206,2441.3,-0.01443672010345454,-0.01443672010345454,0.25422097994122206,-0.01443672010345454,-0.006451767843901045,0.0615730034425307
2017-08-18,0.28107841712409903,2425.6,-0.006451767843901045,-0.006451767843901045,0.28107841712409903,-0.006451767843901045,0.007188808250699823,0.08544076948194838
2017-08-25,-0.45924586116126537,2443.1,0.007188808250699823,0.007188808250699823,-0.45924586116126537,0.007188808250699823,0.013618927082245965,0.09367877582224388
2017-09-01,0.1974062496466621,2476.6,0.013618927082245965,0.013618927082245965,0.1974062496466621,0.013618927082245965,-0.00615635804276186,0.09722072115278312
2017-09-08,0.2505483790833168,2461.4,-0.00615635804276186,-0.00615635804276186,0.2505483790833168,-0.00615635804276186,0.0156404349182263,0.10083761177801175
